GeoName,LineCode,Description,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3
Illinois,2,  Private industries,519543.4,522331.4,530235.6,533979.8,550574.5,556150.5,559809.4,567337.1,574024.8,579824,583362.4,589271.8,578540.7,582140.1,584838.2,573669.6,571135.3,570804.8,572932.5,581226.2,573817.8,583385,593310,597854.4,601373.8,611132.1,616024.2,626298.2,641765.9,647929.6,648044.6,646495.5,655320.7,651639.6,655060.4,666952.5,667184.3,684453.4,697346.8,701512.4,706139.4,713479.1,723653.8,720864.8,718873.1,723518.3,723853.3,734241.5,732744.3,737701.3,746733.4,753931.2,769262.4,777080.9,783541.6,788877.2,793281,794955.7,803442.6,807092.6,797521.7,724138.2,790056.7
Illinois,83,  Government and government enterprises,62225.1,62413.6,62757.3,63111.3,64066.4,64785.3,65137.2,66024.4,66042.9,66172.5,66858.9,67417,67925.6,68621.9,69074.8,70117.1,69802.3,70788.7,71553,72343.8,74414.3,74766.4,74629.5,74682,74453.6,74030.4,74416.5,74075.1,74159.7,74427.2,75400.6,75302.6,76221.7,77265.3,78545.4,78228.4,78324.7,78096,77699.7,79865.8,79534,79821.3,78354.9,79457.2,78850.2,78799.4,78129,79509.9,80192.9,80544.3,81297.1,81960.5,82852.3,83061.1,83553.3,83929.2,84892.3,85489.6,86915.2,86263,86925.3,83245.2,85614.6
Indiana,1,All industry total,239848,242474.5,245776.9,247349.6,251418.2,254144.4,256734.7,259554.5,261862.2,268148.3,271494.8,274780.1,274357.6,274976.5,274235.2,268991.3,258982.7,257654,260397.4,268966.9,272842.2,279390.4,283956.9,285798.7,284971.3,287436.6,289775.3,293588.5,295577.3,298751.4,299753,297182.7,308118.7,304861,309147.1,312774.6,317638.5,324823.2,329148.1,328423.2,326529,330270.8,330323,330988,330953.7,335556.9,339032.8,343325.2,345953.4,347807.8,350926.3,357057.8,364135.4,367071.6,369451.8,373039.3,374442.5,377843.6,381578.6,384871.7,381901.9,344033.2,379292.5
Indiana,2,  Private industries,217185.7,218693,221543.2,221994.4,223985.6,225579.3,227855.9,231280.4,235158.4,242455.6,246122,249438.8,247879.8,248137.7,246831.1,241380.9,231396.6,229998.1,232631.7,241017.6,244970.2,251222.7,256373.1,257469.1,257756.9,259069.3,261144.7,265479.1,267214,270638.4,271513.9,269189.2,280480.9,277344.1,281142.3,284065.9,287991.1,294439.2,298326.6,297099.3,295836.2,299151.9,298637.5,299498.4,299247.5,303455.2,306629.2,310733.6,312902.2,314382.7,317058,322360,329485,331651.8,333747.1,337089.9,338213.7,341442.1,344610.9,347630.5,344348,308060.3,342109.4
Indiana,83,  Government and government enterprises,22662.2,23781.5,24233.7,25355.2,27432.5,28565,28878.8,28274.1,26703.8,25692.7,25372.8,25341.2,26477.8,26838.8,27404.1,27610.4,27586.1,27655.8,27765.7,27949.2,27872,28167.7,27583.8,28329.6,27214.4,28367.4,28630.6,28109.4,28363.2,28112.9,28239.2,27993.5,27637.8,27516.9,28004.8,28708.7,29647.5,30384,30821.5,31323.8,30692.8,31118.9,31685.5,31489.6,31706.2,32101.7,32403.7,32591.6,33051.3,33425.1,33868.3,34697.8,34650.4,35419.8,35704.8,35949.3,36228.8,36401.4,36967.7,37241.2,37553.9,35972.9,37183.1
Iowa,1,All industry total,121176.9,121872.8,123453.1,122522.1,124824.6,126570.3,127078.8,129736.7,133745.6,137242.7,138290.9,139440.2,138656.4,138150.7,136900.5,134757.3,133904.8,135051.8,137355.8,140967.1,139267,141679.2,142829.9,144290.5,145126.7,146157.7,148555.6,152569,155571.5,158924.8,159219.1,157639.1,160957,159788.9,161966.4,163619.6,165468,172514.2,174881.1,175624.3,176985.1,178681.1,180903.1,181267.5,178853.4,178814.6,180973.6,181117.4,181999.9,181865.9,181180.3,183559.2,187742.5,190742.1,190722.5,191380.8,192286,193982.1,196116.7,196247.4,196502.8,179037.3,195352.8
Iowa,2,  Private industries,107662,108013.5,109482.1,108390.5,110553.5,112108.6,112419.4,115031,118911.3,122212.5,123045.4,124076.6,123030,122434.5,120891.1,118528.5,117238.4,118237.3,120430.2,123809.1,121983.6,124318,125155.8,126751.8,127699.8,128786.2,130820.2,134876.3,137891,140888.5,141077,139389.8,142602.7,141198.5,143178.3,144588,146197.6,153068.6,155242.8,155747.8,156883.6,158433.2,160590.8,160687.1,158056.4,157852.8,159854,159898.5,160753.8,160571,159642.9,161825.1,165839.3,168556.2,168307.8,168853.6,169592.9,171132.8,173106.6,173135.1,173274.6,157170.2,172341.6
Iowa,83,  Government and government enterprises,13514.8,13859.3,13971,14131.6,14271.1,14461.7,14659.4,14705.6,14834.4,15030.1,15245.5,15363.6,15626.4,15716.3,16009.4,16228.8,16666.4,16814.5,16925.6,17157.9,17283.4,17361.2,17674.1,17538.7,17426.9,17371.6,17735.4,17692.7,17680.5,18036.3,18142.1,18249.3,18354.4,18590.4,18788,19031.6,19270.4,19445.6,19638.3,19876.5,20101.5,20247.9,20312.3,20580.5,20797,20961.7,21119.6,21218.9,21246.1,21294.9,21537.5,21734.2,21903.3,22185.9,22414.7,22527.2,22693.1,22849.3,23010.2,23112.3,23228.2,21867.2,23011.2
Kansas,1,All industry total,102678,103523.4,105108.9,104554.6,110551.4,112182.2,112793,115009.5,119288.6,121787.4,123141.6,125178.9,126910.1,129251.8,129180.9,125955,124203,123849.6,124364.4,126701.2,124041.5,126590.5,129498.9,131750.7,132274.3,135872.7,136757.6,137209.5,143950.6,142187.3,138299.5,138619.1,140999.9,142124,143084.5,146054.9,142856.6,147623.2,151724.3,153566.8,150375.3,153743.4,155454.2,156489.6,155850.8,158785,160367,161928.3,162828.9,163125.4,164018.5,165900.5,169045.5,172026.8,172640.4,173162.6,174451.9,175961.7,176953.6,178605.1,177917.3,161464.3,175465.2
Kansas,2,  Private industries,88071.3,88807.3,89943.8,89078.9,94916.6,96190.7,96757.7,98609.2,102644.2,104678.1,105733.2,107384.7,108939,111159.6,110865.1,107665.4,105856.3,105453.6,105987.3,108070.7,105247.4,107512.9,110472.5,112351.4,113110,116210.6,117003.8,117645.6,124296.2,122682.8,118421.1,118756.6,121055.7,122149.7,122992.1,126041.2,122547.7,127288.1,131236.8,133061.7,129717.1,133259,134808.2,136014.1,135391.1,138146.7,139623.6,140951.9,142201.1,141782.4,143005.1,144274.4,147427.6,150112.6,150563.4,151117.5,151930.4,153449,154128.3,155840.4,155294.8,139610.5,153096.8
Kansas,83,  Government and government enterprises,14606.7,14716.2,15165.1,15475.7,15634.8,15991.5,16035.3,16400.4,16644.4,17109.2,17408.4,17794.1,17971.1,18092.2,18315.8,18289.6,18346.7,18396,18377,18630.5,18794,19077.6,19026.4,19399.3,19164.3,19662.1,19753.8,19563.8,19654.4,19504.5,19878.4,19862.5,19944.2,19974.4,20092.4,20013.8,20308.9,20335.1,20487.5,20505.1,20658.2,20484.4,20646,20475.5,20459.7,20638.2,20743.4,20976.5,20627.7,21343.1,21013.5,21626.1,21617.9,21914.2,22076.9,22045.1,22521.4,22512.7,22825.3,22764.7,22622.5,21853.7,22368.4
Kentucky,1,All industry total,138726.2,141442.4,144242.9,146420.5,149130.5,151305.5,152021.8,152285.3,151691.7,153941.1,154948.4,157588.6,157566.1,160095.1,158975.9,156199.7,154863.1,153692.8,155662.4,159935.5,159845.8,164147.3,167299.9,167988.3,166467.2,168782.4,170491.7,174277.6,174994.1,176715.3,177164.6,176418.5,182786.9,181302.3,182579.6,183213.8,183008,186271.1,187878.1,188518.8,189660,193151.9,193965.1,194500.3,192343.2,195345.1,197379.5,198292.9,198692.6,198680.6,200545.3,203463.5,204836.2,207404.8,208351.9,210804.8,212486.2,214284.4,216398.7,218426.1,216580.3,193877.8,213169.1
Kentucky,2,  Private industries,118994.9,121197.3,123783.2,125335.4,127796.2,129619.4,129970,129970.8,129367.1,131193,131601.4,133809.9,133105.9,135305.7,134197.7,131428.2,130255.8,128976,131073,134804.2,133766.1,137631,140699.4,141614.3,140231.7,142366,144119.4,147926.9,148526.8,150088.9,150379,149521.1,155809.4,154205,155390.4,155990.2,155713.7,159024.6,160582.8,161425,161899.4,165513.1,166289.5,167028.7,165041,168253.1,170389.7,171144.4,171812.2,171504.9,173155.2,175721.3,176888.3,179157.5,180037.9,182346.5,183893.7,185604.3,187578.7,189458.7,187527.1,165784.6,184402.6
Kentucky,83,  Government and government enterprises,19731.3,20245.1,20459.7,21085.1,21334.3,21686.1,22051.8,22314.6,22324.6,22748.1,23346.9,23778.7,24460.3,24789.4,24778.2,24771.5,24607.3,24716.8,24589.4,25131.3,26079.8,26516.3,26600.6,26374,26235.5,26416.4,26372.2,26350.6,26467.3,26626.4,26785.5,26897.4,26977.5,27097.4,27189.3,27223.6,27294.3,27246.6,27295.3,27093.7,27760.6,27638.8,27675.5,27471.7,27302.2,27092,26989.8,27148.6,26880.4,27175.7,27390.1,27742.2,27947.9,28247.2,28314,28458.3,28592.5,28680.2,28820.1,28967.4,29053.2,28093.2,28766.5
Louisiana,1,All industry total,190817.8,196492.3,199606.8,204217.2,203926.7,206228.7,207040.3,206356.2,203391.6,206168.9,207203.9,209644.8,211019.5,217938,219776.9,212421.7,207377.9,203750.1,206098.9,211252.4,219915.4,225068.3,229875,229788.7,227088.7,228844.9,228580.6,232346.1,235371.9,236318,232215.6,230019.3,229872.6,226793.6,228209.2,229877.7,230791.8,237734.5,241482.5,240859.5,234423.2,233577.8,231800.1,227206.3,222037.9,222953.5,222768.8,225878,231264.6,233394.8,236808.2,241381.1,248984.6,253237.1,254370.6,256352,255724.2,255708.2,257162.2,259079.3,250976.2,224129.4,244576.7
Louisiana,2,  Private industries,168390.7,173961.1,177046.6,182297.4,181968,183982.6,184656.9,184013,181494.1,184663.8,185619.5,188058.1,189139.3,196007.7,196886.7,189236.7,182970.2,178795.4,180548.4,185300.4,193680.3,198657,202967.2,203113.1,200053.5,201841,201539.6,205116,208712.8,209313.2,205638.2,203362.9,203351.4,200270.1,201925.2,203611.2,204684.6,211761.2,215279.8,214235.3,207979.7,207091.6,205335.4,200716.5,195458.3,196310.3,196079.3,199206.3,203930.5,206071.4,208894,213229.6,220537.8,224504.8,225422.2,227332.2,226485.1,226455.6,227541.4,229401.9,221272.4,195303.8,214670.5
Louisiana,83,  Government and government enterprises,22427.1,22531.2,22560.3,21919.8,21958.7,22246.1,22383.4,22343.2,21897.6,21505.2,21584.4,21586.7,21880.2,21930.3,22890.1,23185,24407.7,24954.7,25550.5,25952,26235.1,26411.3,26907.8,26675.6,27035.2,27004,27041,27230.1,26659.1,27004.8,26577.4,26656.3,26521.2,26523.4,26284,26266.6,26107.1,25973.3,26202.7,26624.3,26443.4,26486.1,26464.7,26489.8,26579.6,26643.1,26689.5,26671.7,27334.1,27323.4,27914.2,28151.6,28446.8,28732.3,28948.3,29019.7,29239.1,29252.6,29620.8,29677.3,29703.8,28825.7,29906.2
Maine,1,All industry total,45234.2,45521.8,45954.9,46768.3,47253.9,47917.7,48108.9,48437.4,48386.1,49176.2,49509.5,49581.7,49720.1,49969,50286.9,49937.9,49811.5,50253.3,50845.2,51361.6,51259.3,51728.8,52152.8,51756.5,51508.4,51542.1,51793.1,52624.7,52649.9,53337.7,53070.5,52408.4,53489.2,53095,53641.4,54457.3,54554,55471.2,56221.5,57059.9,56325.1,57363.6,57904.8,58645.8,58755.6,59836.2,59843.9,60581.2,61020.3,61157.7,61933.7,62574.3,63598.6,64507.4,64995.8,65126.3,66662.1,67053.4,68167.9,68984.9,68319.2,61496.3,67129.3
Maine,2,  Private industries,38816.4,38958.5,39445.1,40145.2,40470.4,41159,41185,41607.1,41359.2,42127.9,42348.5,42445.1,42418.3,42638,42929.2,42464.5,42483,42755.6,43335.9,43832.7,43742.7,44080.3,44587.5,44293.2,44045.6,44228.2,44447.4,45351.9,45304.1,46004.8,45704.6,45035.6,46043.4,45636.2,46190.6,46807.2,46859.8,47655.9,48403.5,49105.6,48591.7,49435.4,49874.9,50510,50511.3,51462.7,51412.9,52200.3,52584.7,52844.4,53500.8,54169.3,54998.5,55867.2,56254.3,56342,57672.3,58018.7,59041.6,59684.2,59104.7,52611.6,57942
Maine,83,  Government and government enterprises,6417.8,6563.3,6509.8,6623.1,6783.5,6758.7,6923.9,6830.2,7026.9,7048.2,7161,7136.6,7301.8,7331,7357.7,7473.4,7328.6,7497.7,7509.3,7528.9,7516.6,7648.5,7565.3,7463.3,7462.8,7313.9,7345.7,7272.8,7345.7,7332.9,7365.9,7372.8,7445.8,7458.8,7450.7,7650,7694.2,7815.3,7818.1,7954.4,7733.5,7928.1,8029.9,8135.9,8244.4,8373.5,8431,8380.8,8435.6,8313.2,8432.9,8405,8600.1,8640.2,8741.4,8784.3,8989.9,9034.6,9126.3,9300.7,9214.4,8884.7,9187.4
Maryland,1,All industry total,259044.9,263052.5,269494.9,272668.6,275421.5,277675.3,280825.6,283772,283765.7,287900.8,288588.6,290783.6,293977,296036.6,296997.9,298290.4,298377.7,300551.3,303310.5,307315.6,311043.1,314490.9,317263.8,322469.8,321950.7,327053.6,329863.2,332039.3,334409.9,333230.8,336692.4,333889.1,338703.8,337802,341311.7,345007.3,345048.7,351905.1,357580.6,358460.2,365416,368105.1,372846.3,376705.7,380781.8,385535.7,389529.7,394633.6,394865.6,397163.8,400846.8,406074.3,407009.1,411435.9,412642.5,415388.7,420722,424620.3,428649.7,432997.8,431771.8,398609.3,427615.8
Maryland,2,  Private industries,209095.4,211810.4,217954.8,220328.2,222077.9,223961.1,226294.4,228551.5,228174.2,231255,230763.6,232489.9,234788.3,236397.9,236776,236943.3,236585.2,238021.3,240044,243425.6,245408.3,248712.7,251005.5,255032.8,253850.3,257804.8,259567.1,262410.5,264379.4,263174.3,266565.5,264234,267846.9,266844.5,269432.7,272648.8,272658.1,278368.4,282962.5,283246.9,290062.4,292469.9,295767.3,299000.3,303838.4,308306.5,311531.1,315258.2,315679.1,317046.4,320138.4,324239,324443.6,328074.5,328297.6,331298.2,335041.3,338373.3,341755.1,344934.9,343427.6,310879.1,338318.8
Maryland,83,  Government and government enterprises,49949.5,51242.1,51540,52340.4,53343.6,53714.3,54531.2,55220.6,55591.5,56645.8,57825.1,58293.8,59188.7,59638.7,60222,61347.1,61792.6,62530,63266.5,63890.1,65634.8,65778.2,66258.3,67437,68100.5,69248.8,70296.1,69628.8,70030.4,70056.5,70126.9,69655.1,70856.9,70957.5,71879,72358.5,72390.6,73536.7,74618.1,75213.4,75353.6,75635.2,77079.1,77705.4,76943.4,77229.2,77998.6,79375.4,79186.5,80117.4,80708.4,81835.3,82565.6,83361.4,84344.9,84090.4,85680.7,86247,86894.6,88062.9,88344.2,87730.2,89297
Massachusetts,1,All industry total,340824.8,343220.4,348822.6,351471.1,356068.2,360041.3,360893.9,369625.8,372568.3,377318.5,383362.1,387904.9,387542.6,390436.6,388171.7,386248.9,388052.5,388753.2,391999,396287.1,400463.7,407645.4,415060.9,417579.9,413669.6,429282.8,426376.6,434723.9,437828.4,444168,447822.7,448093.5,449888.6,451848,458003.4,462873.2,459362.9,466732.2,477926.9,488185.9,494016.2,502894.5,504730.8,511072.3,510237.3,516584.3,523872.5,525880.1,529268.8,535680.1,544012.4,550932.2,560332.5,569485.9,573514.9,578523.3,588307.9,594309.9,600545,603209.6,600740,546546.3,590307.1
Massachusetts,2,  Private industries,304196.7,306652.8,311721.3,313347.3,318070.6,321142.1,321684,329638.3,332103.8,335702.9,341326.3,345383.6,344301.3,347103.5,344557.8,341633.6,343846.8,343934.3,347355.5,351314,356131.2,362535.5,369888,370956.9,366398.6,380327.7,377359.9,386844.7,390478.7,398048.4,401001.9,401530.3,402154.8,403775.3,409258.1,413892.6,409798.5,417234.3,427310.5,437742.1,442584.6,451851.7,452299.8,458632.2,458995.2,464570.3,472245.9,473312.2,476764.5,482113.1,490635.4,496644.4,505509.7,513969.7,517567.8,521990.1,531326.6,537018.3,542787.7,545468.8,542733,490634.6,533399.9
Massachusetts,83,  Government and government enterprises,36628.2,36567.6,37101.3,38123.8,37997.6,38899.2,39209.9,39987.5,40464.4,41615.6,42035.7,42521.3,43241.2,43333.1,43613.9,44615.2,44205.6,44818.9,44643.4,44973.1,44332.5,45109.9,45172.9,46623,47271,48955.2,49016.7,47879.2,47349.7,46119.6,46820.7,46563.2,47733.8,48072.6,48745.3,48980.7,49564.3,49498,50616.4,50443.8,51431.6,51042.8,52431,52440.1,51242.1,52014,51626.6,52567.9,52504.3,53566.9,53377,54287.7,54822.8,55516.2,55947.1,56533.3,56981.3,57291.5,57757.3,57740.8,58007,55911.8,56907.2
Michigan,1,All industry total,392779,394518.2,393639.7,395627.7,392685.4,396095.6,396853.7,397106.3,404359.5,405307.7,406279.7,398922.5,390724.9,388665.9,384010.2,380560.2,360288.8,363500.4,365447.4,372974.2,372453.3,385499.8,394685.2,393880.8,395569.9,396156.5,400383.9,412166.2,413822.9,417779.8,421115.8,422250.5,430066.4,430835.4,435196.7,438924.8,436998.6,446641.5,453505.9,457142.3,464232,471942.1,477047.8,479375.8,480237,489301.1,489924.3,496388,497305.8,499695.3,501958.2,508700.5,516287.9,521167.4,523755.7,526002.6,529751,533726.8,540585.8,543489.4,535152.9,475493.9,524828.2
Michigan,2,  Private industries,348273.3,349658.3,348828.3,350210.5,347403.1,350458.3,351341.4,351023.5,358515.9,358781.8,359579.8,352315.8,343153,340533.9,335752.6,332580.1,312178.8,315139.9,316804.8,323736.3,322843.6,335279.5,344697.3,343955.1,346690.6,347306.4,351368.6,363779.7,364417.5,370156.9,372447.8,373528.1,380625.1,381811,385920.1,389824.1,388444.7,397474.4,403631.4,406741,412753.6,420617.6,425512.5,428115.5,429419.4,437989.4,438766.3,444538.4,445419.2,447115.8,449079.5,455204.8,463041.9,467160.2,469481.2,471547.1,474558.5,478362.4,484508.2,487386.2,478483.6,421493.4,469491.2
Michigan,83,  Government and government enterprises,44505.7,44859.9,44811.4,45417.2,45282.3,45637.4,45512.3,46082.8,45843.7,46525.9,46699.9,46606.6,47571.9,48131.9,48257.5,47980.1,48110,48360.5,48642.5,49237.9,49609.7,50220.4,49987.9,49925.8,48879.2,48850,49015.3,48386.5,49405.5,47623,48668,48722.3,49441.3,49024.4,49276.7,49100.7,48554,49167,49874.5,50401.3,51478.5,51324.5,51535.4,51260.4,50817.6,51311.7,51157.9,51849.6,51886.5,52579.5,52878.7,53495.7,53246,54007.2,54274.5,54455.5,55192.5,55364.5,56077.6,56103.2,56669.3,54000.5,55337
Minnesota,1,All industry total,238951.5,240692.3,246714.2,245921.7,247968.9,251550.4,249640.4,251466.6,254042.3,259503.6,260567.2,263071.7,263718.8,264111,268771.4,262864.4,258769.5,258593.2,259564.7,265125,264652.7,269437.2,274333.7,282120.5,279666.7,286713,286594.2,288658.5,293357.8,294966.6,297946,298819.5,303223.2,305570.3,311857.2,314487.4,314781.9,321852.9,327061.8,327064.4,330675.4,331184.4,334007.5,336395.9,335237.9,338661.8,344990,347895.7,352479,351890.9,351763,357532.6,365203,371278.6,374310,376927,378234.2,381618.1,385752.1,389503.7,384500.3,348033.8,379388.3
Minnesota,2,  Private industries,214029.6,215319.1,221039.1,220149.2,221640.9,225437.8,223039.6,224825.4,227271.3,232546.5,233339.5,235837.6,235602.7,235753.1,240067,234310.5,229998.4,229778.6,230479.6,235525.9,235392.7,239963.8,243990.9,251874.3,250278.5,257218.1,257001.3,258924.4,263850.4,264971.7,267884.6,268387.2,272578.7,274433.1,280677.9,283047.8,283409.7,290155.2,295182.3,294621.3,297907.5,297736.9,300872.6,302498.3,301889.8,304955.7,310915.5,314173.7,318320.9,318040.2,317609.5,322935,330029.6,335532.7,338189.5,340839.4,341749,345046.2,348602.8,352259.9,347134,312429.1,342823.9
Minnesota,83,  Government and government enterprises,24921.9,25373.3,25675.1,25772.5,26328,26112.7,26600.8,26641.2,26771,26957.1,27227.7,27234.1,28116.1,28357.9,28704.4,28553.9,28771.1,28814.6,29085.1,29599.1,29260,29473.4,30342.8,30246.2,29388.1,29494.8,29593,29734,29507.4,29995,30061.4,30432.3,30644.6,31137.2,31179.3,31439.6,31372.2,31697.7,31879.4,32443.1,32767.9,33447.5,33134.9,33897.6,33348.1,33706.1,34074.4,33722,34158.1,33850.7,34153.5,34597.7,35173.5,35745.9,36120.5,36087.6,36485.1,36571.9,37149.3,37243.8,37366.4,35604.7,36564.4
Mississippi,1,All industry total,79326,79874.3,81143.7,84554.2,83850.6,85808.6,86718.2,87880.5,88806.6,89800.1,92118.5,94152.8,95676.1,97839.1,97795.7,96373.5,94502.7,93524.5,92857.7,93126.7,94060.3,95232.8,95867.3,95901.5,95272.5,95941.4,96636,97782.6,99993.6,100201.3,99709.7,98560.8,101379.9,100047.1,102703.8,101766.1,101720.1,104109,103935.2,104314.8,104439.6,105403.9,106072.6,105795.4,106324.4,106289.6,106205.8,107151.7,108931,108580.8,109489,110723.7,111861.5,113782.8,113936.3,114733.4,114562.6,115174.6,116505.7,117642.3,117099.2,105681,115899.8
Mississippi,2,  Private industries,65092.3,65546.8,67015.6,70252.6,69609.9,71541.6,72302.6,73094.1,73638.8,74162.3,76063.8,77929.9,79170.3,81246.2,81011.6,79370.3,77159.5,76202.3,75576.2,76099.9,76549.8,77955.2,78678.8,78990.8,77949.6,78783,79434.5,80348.9,82760.3,82778.7,82269.6,80989.6,83759.7,82301.5,84903.9,83803.7,83570.4,85967.7,85745.9,85876.9,85897.3,86743.2,87261.5,87061.7,87196.1,87188.1,87321.9,88136.6,89646,89319.4,90126,91188.3,92327.6,94196.9,94090,94893.5,94456.4,95046.7,96064,97092.1,96481.6,85613.4,95291.7
Mississippi,83,  Government and government enterprises,14233.7,14327.5,14128.1,14301.6,14240.7,14267,14415.5,14786.4,15167.8,15637.8,16054.7,16222.8,16505.8,16593,16784.1,17003.2,17343.1,17322.2,17281.6,17026.8,17510.4,17277.5,17188.5,16910.6,17322.9,17158.4,17201.5,17433.7,17233.3,17422.6,17440.1,17571.3,17620.2,17745.6,17799.9,17962.4,18149.7,18141.3,18189.3,18437.9,18542.3,18660.8,18811.1,18733.7,19128.4,19101.5,18883.9,19015.1,19284.9,19261.5,19362.9,19535.3,19533.9,19585.9,19846.4,19839.8,20106.3,20127.9,20441.8,20550.2,20617.6,20067.6,20608.1
Missouri,1,All industry total,221303.2,223832.7,226299.8,228920.4,230341.8,233748.5,233128.7,234406.1,233924.9,239386.2,242522.8,245733.5,246382.1,251977.5,250509.3,257897.6,250833.3,249900.5,251613,253263.5,255960.7,257702.2,258895.8,259030.8,256312.6,258670.2,260472.4,263124.9,267144.6,268789.5,269110.9,270402.8,276543.9,276003.3,277510.4,279519.4,276629.8,282380.8,287389.4,290549,292034.2,294230,295812.5,293676.7,295818.9,296803.4,297307.9,301080.3,300747,304106.4,306465.5,310566.7,312700.4,318559.4,319406.8,321129.7,324813.1,326229.7,329899.7,332659.7,330286.5,299130.6,325841.3
Missouri,2,  Private industries,194841.6,197512.6,199671.4,201792.3,202858.3,205635.5,204871.4,205575.2,204982.6,210211.6,212676,215736.1,216090.1,221155,219455.7,226190.6,218852.1,217503.1,219020.8,220812.9,222858.3,224779.6,226154,226532.6,223397.6,225833.8,227690.8,230314.3,234162.5,236087.6,235724.6,236937,242655.8,242065.4,243312.1,245130.5,242278.8,247792.3,252515.4,255466.5,256418,258810.4,260177.5,258121.2,259971.2,261190.8,261551.5,264852.7,264558.8,267494.7,269747.5,273316.4,275431.1,280795.4,281245,282875.8,286290.3,287466.5,290921.7,293572.2,290889.8,261023.8,286544.4
Missouri,83,  Government and government enterprises,26461.7,26320.1,26628.3,27128.1,27483.5,28113,28257.3,28830.9,28942.4,29174.5,29846.8,29997.5,30292,30822.5,31053.6,31707,31981.3,32397.4,32592.2,32450.6,33102.3,32922.6,32741.8,32498.2,32914.9,32836.3,32781.6,32810.7,32982.2,32701.8,33386.4,33465.8,33888.1,33937.8,34198.2,34389,34351,34588.5,34873.9,35082.5,35616.2,35419.6,35635,35555.5,35847.7,35612.6,35756.4,36227.5,36188.2,36611.7,36718,37250.2,37269.3,37764,38161.8,38254,38522.8,38763.2,38977.9,39087.5,39396.7,38106.8,39297
Montana,1,All industry total,29781.1,29973.5,30693.6,31663.6,31885.8,32561.3,33415.7,34005.4,35160.4,36032.6,36330.1,36839.8,36790.9,37123,37157.5,36186.4,35950.5,35622.4,36164.7,36389.5,37690.4,37767.6,38162.2,38792.7,39725.8,40378,40721.8,41640.1,41924.8,41755.9,42135,42350.6,43025,42978.2,43259.9,43284.2,43613.3,44534.2,44993.7,45292.5,46061.1,46648.2,46689.4,45678.6,45346.9,45186.4,45562.2,46625.8,47227.2,48047.6,48086.5,48426.1,49821.3,50637.3,50716.4,51594.2,51910.8,52442.3,53350.6,54034.7,53284.7,47721.4,51933.5
Montana,2,  Private industries,24855.1,25110.5,25824.3,26722.7,26729.6,27425.6,28189,28713.5,29737.4,30535.9,30738.2,31260.8,31040.7,31392.1,31381.5,30312.3,30063,29704.6,30072.9,30373.3,31482.9,31521.9,32035,32701.4,33392.3,34059.5,34516.6,35289.1,35546.7,35325.9,35686.8,35889,36622.4,36606.4,36878.8,36793.6,37024,37888.1,38405.1,38558.8,39294.1,39762.9,39740.3,38898.9,38252.2,38190.5,38495.2,39423.2,39944.2,40796.8,40782.3,41094.9,42452.9,43261.1,43298.3,44232.8,44373.4,44893.3,45722.4,46319.8,45649.3,40287.1,44287.9
Montana,83,  Government and government enterprises,4926,4863,4869.3,4941,5156.2,5135.7,5226.7,5291.9,5423,5496.7,5591.9,5579,5750.2,5730.9,5776,5874.1,5887.6,5917.8,6091.8,6016.3,6207.5,6245.8,6127.3,6091.3,6333.5,6318.5,6205.2,6350.9,6378,6430,6448.2,6461.6,6402.6,6371.9,6381.2,6490.6,6589.3,6646.1,6588.6,6733.7,6767,6885.3,6949,6779.7,7094.7,6995.9,7067,7202.5,7283,7250.9,7304.2,7331.2,7368.4,7376.1,7418.1,7361.4,7537.5,7549,7628.2,7714.9,7635.4,7434.3,7645.6
Nebraska,1,All industry total,72359.4,73325.2,74612.3,76183.1,76197.7,79284.7,78292.8,79357.2,81977.8,82635.3,83264.4,85320.9,85112.2,86856.1,86569.6,84107.4,86576.6,85837,86826,89189.8,89019.5,91492.3,92663.9,93966.2,98590.1,99257.8,99801.1,102167.6,100914.4,103089,102659.7,103758.1,107081.3,106224.4,106591.6,106170,108975.4,111826.7,111760.6,112984.6,114443.4,115901.9,116458.6,115851.8,114780.7,115866.7,117287.7,119581.8,119240.9,120913,121249.2,122395.8,123874.5,124474,124122.7,126350.2,126562.5,128850.5,131433.2,133201,132719.5,119692.3,129761.5
